gene_symbol,adipose tissue,adrenal gland,bone marrow,brain,breast,cervix uteri,colon,epididymis,heart,kidney,liver,lung,lymph nodes,muscle,ovary,placenta,prostate,retina,salivary gland,skin,small intestine,spleen,stomach,testis,thymus gland,thyroid gland,trachea,urinary bladder
MORF4L1,53.7273,51.4152,32.2122,58.9823714285714,35.9526,49.1791,43.0609,38.6818,58.6182,0,32.9143,48.4386,29.4747,52.5335,41.3619,45.8399,31.7629,57.8826,46.3891,34.8234,37.0799,31.4311,28.1331,93.9087,46.917,61.0669,37.4177,69.3306
TSPAN3,82.2612,33.6583,17.7427,92.7831142857143,110.5937,51.8538,36.9048,110.029,32.2874,57.0777,18.7665,51.6645,28.8701,56.9425,80.4639,25.7184,34.2704,116.8284,94.2791,22.7967,47.4641333333333,29.1313,39.9226,28.6884,38.0479,95.4566,88.3236,45.0739
BPIFB1,12.653,24.8366,24.1557,24.1888571428571,16.358,110.8614,26.6123,17.8857,61.3808,26.0296,29.8115,695.3316,42.3106,29.5418,12.6649,47.4508,34.8273,21.8549,160.8479,24.4271,103.786933333333,17.7566,260.1467,33.2434,21.5939,6.9792,2355.4659,18.7036
KY,0,0,0,15.5734285714286,0,48.5043,0,61.4479,0,0,0,0,50.6348,0,0,0,0,0,42.6988,0,24.5273333333333,51.923,0,0,38.3999,0,63.9848,43.3436
LALBA,150.3817,122.7699,139.3221,174.797414285714,379.0795,87.6557,820.5083,194.7633,95.0676,65.8365,98.4882,169.5087,323.9283,139.4558,102.0002,133.4269,122.7212,86.6061,176.3663,122.1438,148.630266666667,3344.7182,104.0443,545.3884,98.703,108.594,543.3464,84.7081
STRN3,57.9689,59.1687,67.146,48.8379142857143,16.8551,40.2513,66.54,44.5151,65.9224,52.2958,90.4449,55.7432,29.1373,122.0216,44.015,51.3149,48.8562,51.5879,11.0259,57.131,59.7946333333333,50.5079,46.9049,71.4013,7.1669,41.4769,45.6118,23.6551
C19orf12,78.3781,75.8738,40.928,62.9172571428572,59.6665,49.1791,45.0903,33.3048,71.9503,63.895,138.1606,40.0122,44.7145,79.8797,37.205,47.2328,45.9113,46.6174,78.9615,40.914,46.8247333333333,44.7054,49.5699,39.1477,59.3377,48.2843,61.2459,60.2455
SLC35C2,83.0223,100.0212,95.5037,56.9648,130.2358,53.3065,54.8382,57.6112,59.9836,69.2575,107.9902,79.2852,78.2436,46.3913,64.8039,110.2157,81.268,64.796,109.2485,74.6228,74.2059333333333,60.8639,93.8033,51.8449,62.7091,97.4554,49.4398,66.8228
ARHGEF3,43.7718,97.7444,34.4366,65.2811571428572,20.641,60.5035,42.3724,39.0398,38.818,59.3563,16.1207,82.2606,60.5967,23.3043,88.6341,37.8655,42.1618,71.5399,38.6737,42.3518,34.3723,57.9909,27.6833,44.741,61.4229,43.3317,37.0746,49.4225
DAB2IP,62.5453,42.8639,36.226,92.3539,97.6631,53.3065,87.7168,58.0106,57.814,64.7838,37.1009,60.9806,37.7963,93.6347,130.4971,59.0532,52.8347,81.0118,109.7528,66.3547,51.5698666666667,68.1333,52.1457,80.8548,69.0765,52.9427,49.4398,54.1907
ABCD4,93.5826,65.0267,59.432,78.0023428571429,177.3088,68.8304,73.2965,137.5647,59.5707,91.932,65.5216,65.1917,92.1401,49.7092,65.103,75.0315,65.1508,85.812,63.1561,76.0101,80.9154666666667,82.6722,67.0221,55.2975,132.8405,106.3668,72.4564,66.0579
MAMDC2,129.4777,38.027,5.4704,12.3443857142857,41.7571,286.9329,280.597,140.1223,56.6282,0,10.1248,271.139,21.5501,42.4069,92.8113,20.1485,23.6004,74.054,23.901,73.2608,173.985833333333,147.6929,66.5608,30.811,27.5632,43.7327,77.2817,282.439
POGLUT1,70.6635,83.3858,77.6283,54.4985,47.6135,147.4961,77.8185,84.432,59.0245,51.3413,59.2085,78.3776,190.3044,49.9386,106.8073,74.6867,47.5247,77.0102,54.628,82.7697,86.6819,107.984,49.9135,27.3342,129.2202,65.7364,65.929,102.0762
SMARCAL1,72.6432,69.3573,68.552,53.9706428571429,124.0881,71.7431,65.4761,66.7586,63.8312,50.4042,58.1279,54.7258,57.7363,58.0012,97.4094,67.026,62.2185,47.9235,57.2026,66.2021,58.7545333333333,62.569,59.5962,68.3449,101.7022,76.1739,53.0978,79.2364
TMIGD3,54.0997,141.6094,77.2716,99.0390857142857,108.0763,58.9903,60.2675,21.0624,48.9816,28.4097,24.2317,60.4216,66.1377,40.3122,19.081,81.5161,21.2774,46.8326,107.7496,27.0316,49.6448333333333,25.6661,42.9752,36.7034,145.6567,36.9663,24.3824,129.3971
LECT2,13.6834,7.64,4.7426,19.0444428571429,1.4346,4.4135,2.1285,3.7541,8.7505,4.9942,1460.1058,14.9345,1.8943,6.9893,1.9258,2.2764,4.3045,4.2418,4.9025,4.0914,3.25503333333333,3.7356,4.0015,76.3319,11.4375,2.6657,3.7764,10.8624
SYNGR1,47.3364,56.3757,109.4007,90.0639,34.2555,27.9757,49.1002,23.1477,68.712,54.1336,37.5305,45.9401,28.213,46.9285,156.1712,44.6934,66.822,66.9188,66.4378,73.4297,42.5241333333333,24.2862,69.3775,71.8962,33.368,45.6884,23.2315,33.7229
NT5C2,39.0117,34.2052,108.3977,48.4273142857143,48.8349,68.6721,40.6521,45.0305,41.4031,52.1755,27.6939,64.1493,46.2859,74.5481,61.3198,51.3149,73.7767,83.0899,109.2485,37.1425,45.0780666666667,61.1448,30.7057,60.7723,83.2397,132.375,81.1105,71.6019
OGFOD3,74.1643,76.3998,47.9756,56.6224285714286,80.3027,58.8546,39.4533,78.2541,89.5432,71.6913,67.9805,49.2257,45.8616,81.1777,79.1773,63.2767,66.822,58.2839,129.8421,64.102,54.8383666666667,46.2764,61.4071,41.4673,64.4659,100.1857,52.8539,61.9334
IKBIP,94.2312,63.2546,98.4056,39.1464,29.2907,55.8188,54.9646,49.2614,61.6641,56.5544,46.8149,103.7987,71.0312,31.3644,32.704,106.474,48.8562,27.8322,30.7196,40.5389,58.6588666666667,90.4398,54.1026,49.5115,41.7187,97.0076,54.9638,35.231
EXTL3,48.9999,54.5873,26.3039,92.3891285714286,75.6363,45.5806,47.5426,38.0634,96.6124,37.5376,65.3709,41.8979,32.1698,85.5927,85.4281,51.6706,33.3365,105.5719,53.3845,43.3383,45.1224666666667,50.1602,47.7769,45.2591,52.5207,44.4433,38.8219,60.6631
GLRX5,30.4926,55.2194,129.1279,42.1909857142857,33.0164,41.4744,26.4901,50.5251,68.239,60.7389,58.5308,22.2942,32.022,58.0012,35.2859,42.7803,26.6023,26.7638,45.5424,29.0316,31.7817666666667,28.2722,27.6833,50.5482,91.2705,46.6451,27.6107,52.7138
DDX41,48.7747,50.4768,65.016,86.2673428571429,146.8014,72.9089,75.8723,122.0414,38.2854,57.4734,41.82,43.2705,116.265,52.2922,109.2951,57.4439,57.1373,69.1112,125.7232,58.8669,60.0753,91.487,54.7291,63.4901,120.3179,70.7629,79.2642,70.295
THEMIS,52.6253,40.2802,97.9535,39.1569142857143,45.366,0,40.7458,0,43.4543,47.6943,83.0585,64.7429,0,33.0702,23.3669,24.2797,58.738,44.1111,0,39.9826,59.6239333333333,0,65.3459,52.9305,0,51.0277,0,0
HDHD2,45.8348,68.2483,54.2026,99.0224285714286,37.2161,35.5452,34.2045,48.8098,52.9703,73.3613,53.1354,46.046,42.0193,42.6027,58.1569,33.2846,63.2295,96.2827,43.3926,38.9827,46.6641666666667,41.7215,43.6735,33.3201,60.5802,73.2497,46.9977,38.5412
